,AMZN
37015,766.32
37016,766.35
37017,766.51
37018,766.56
37019,766.5384
37020,766.36
37021,766.39
37022,766.5279
37023,766.6583
37024,766.6382999999997
37025,766.5299999999999
37026,766.5
37027,766.8999999999999
37028,766.95
37029,767.26
37030,767.205
37031,767.23
37032,767.13
37033,767.22
37034,767.745
37035,768.3171
37036,768.3909
37037,768.615
37038,768.5
37039,768.32
37040,767.735
37041,767.68
37042,767.48
37043,767.5479
37044,767.8599
37045,767.58
37046,767.18
37047,766.9593
37048,766.68
37049,767.2
37050,767.2999999999997
37051,767.505
37052,767.62
37053,767.6599999999999
37054,767.62
37055,767.745
37056,767.72
37057,767.7795999999997
37058,767.7999999999997
37059,768.1404
37060,768.38
37061,768.6398
37062,768.34
37063,768.2949999999997
37064,768.2091
37065,768.01
37066,767.56
37067,767.74
37068,767.9049999999999
37069,768.02
37070,768.0752999999999
37071,767.93
37072,767.9404
37073,767.88
37074,767.71
37075,767.8302999999999
37076,767.5
37077,767.43
37078,767.1749999999997
37079,767.2999999999997
37080,767.4099999999999
37081,767.45
37082,767.3839999999999
37083,767.36
37084,767.11
37085,766.84
37086,766.9922
37087,766.8999999999999
37088,766.995
37089,766.99
37090,767.09
37091,767.22
37092,767.1599999999999
37093,767.145
37094,767.0565
37095,767.01
37096,766.89
37097,767.18
37098,767.0399999999997
37099,766.7999999999997
37100,767.23
37101,767.056
37102,767.06
37103,767.0447
37104,767.27
37105,767.49
37106,767.695
37107,767.7799999999999
37108,767.86
37109,767.6
37110,767.8775
37111,767.995
37112,768.1634
37113,767.81
37114,767.96
37115,767.7813
37116,767.8508
37117,767.6
37118,767.59
37119,767.44
37120,767.5089999999999
37121,767.3971
37122,767.47
37123,767.7255
37124,767.445
37125,767.5219999999997
37126,767.635
37127,767.7999999999997
37128,768.0399999999997
37129,768.0499999999997
37130,768.2
37131,768.1699999999997
37132,768.0
37133,768.0
37134,768.06
37135,767.855
37136,768.1599999999999
37137,768.1
37138,768.13
37139,768.0
37140,767.6599999999999
37141,767.49
37142,767.4534999999997
37143,767.3663
37144,767.4092
37145,767.2152999999997
37146,767.365
37147,767.2482
37148,767.664
37149,767.4639999999997
37150,767.485
37151,767.5249999999999
37152,767.44
37153,767.5399999999997
37154,767.1
37155,767.2999999999997
37156,767.5299999999999
37157,767.715
37158,767.5566
37159,767.5592
37160,767.14
37161,766.9199999999997
37162,767.23
37163,767.3934
37164,767.74
37165,768.0
37166,767.6300999999999
37167,767.62
37168,767.6699999999997
37169,767.44
37170,767.2949999999997
37171,767.5499999999997
37172,767.5501
37173,767.48
37174,767.58
37175,767.7989
37176,767.27
37177,767.22
37178,767.215
37179,767.1
37180,767.26
37181,766.845
37182,767.0
37183,767.0602
37184,767.0499999999997
37185,766.8895999999999
37186,766.7999999999997
37187,766.82
37188,767.02
37189,766.9701999999999
37190,766.76
37191,766.85
37192,766.825
37193,766.705
37194,766.8056
37195,766.99
37196,767.0349999999999
37197,767.0
37198,767.14
37199,766.7999999999997
37200,766.89
37201,766.7999999999997
37202,766.77
37203,766.835
37204,766.8088
37205,766.77
37206,766.7799999999999
37207,766.72
37208,766.755
37209,766.808
37210,766.87
37211,766.9099999999999
37212,766.89
37213,767.06
37214,766.89
37215,767.02
37216,767.33
37217,767.22
37218,767.3727
37219,767.3467
37220,767.1
37221,767.2799999999999
37222,767.12
37223,767.015
37224,766.7999999999997
37225,766.88
37226,766.6
37227,766.7627
37228,766.88
37229,767.1
37230,767.0499999999997
37231,767.1699999999997
37232,767.215
37233,767.34
37234,767.1
37235,766.945
37236,766.83
37237,766.9554
37238,766.72
37239,766.62
37240,766.3999999999999
37241,766.47
37242,766.59
37243,766.59
37244,766.7849999999999
37245,766.75
37246,766.8999999999999
37247,766.9071
37248,767.23
37249,767.1981
37250,767.13
37251,767.38
37252,767.47
37253,767.59
37254,767.72
37255,767.97
37256,767.75
37257,767.86
37258,767.75
37259,767.7475
37260,768.6599999999999
37261,765.9708
37262,763.065
37263,764.1499999999999
37264,761.94
37265,762.87
37266,762.45
37267,762.21
37268,762.6599999999999
37269,762.7
37270,762.34
37271,760.6699999999997
37272,760.1699999999997
37273,759.77
37274,759.4819999999999
37275,757.2899999999997
37276,758.46
37277,758.6
37278,758.13
37279,758.48
37280,759.3999999999999
37281,759.36
37282,759.1508
37283,760.0
37284,760.93
37285,761.12
37286,760.5944
37287,760.0
37288,760.005
37289,759.8839999999999
37290,759.94
37291,760.0499999999997
37292,760.465
37293,760.72
37294,760.39
37295,760.4065
37296,760.12
37297,760.46
37298,760.76
37299,760.2849999999999
37300,760.3814999999997
37301,759.692
37302,760.07
37303,759.99
37304,759.9398999999999
37305,759.94
37306,759.86
37307,760.315
37308,760.0
37309,759.835
37310,759.855
37311,760.1599999999999
37312,760.245
37313,760.37
37314,760.3396
37315,759.2999999999997
37316,759.3999999999999
37317,759.46
37318,759.93
37319,759.93
37320,759.4199999999997
37321,759.94
37322,759.956
37323,759.2726
37324,759.3034
37325,759.25
37326,759.6499999999999
37327,760.11
37328,759.71
37329,760.1499999999999
37330,760.08
37331,759.38
37332,759.8999999999999
37333,759.595
37334,759.445
37335,759.5286
37336,759.475
37337,759.7
37338,759.7899999999997
37339,759.5499999999997
37340,759.6
37341,759.7847
37342,759.9085
37343,759.365
37344,759.195
37345,759.3233
37346,759.22
37347,759.58
37348,760.0031
37349,760.57
37350,760.555
37351,760.25
37352,760.7899999999997
37353,760.7899999999997
37354,761.0
37355,761.26
37356,761.595
37357,762.0
37358,761.45
37359,761.6
37360,761.11
37361,761.0
37362,760.74
37363,761.46
37364,761.365
37365,761.39
37366,761.1
37367,761.7348
37368,761.565
37369,761.1489999999999
37370,760.6139999999997
37371,760.61
37372,760.4249999999997
37373,760.7812
37374,760.34
37375,760.36
37376,760.31
37377,760.245
37378,760.13
37379,760.1
37380,760.34
37381,760.11
37382,760.2899999999997
37383,760.2999999999997
37384,760.34
37385,760.22
37386,759.88
37387,759.85
37388,759.98
37389,759.72
37390,759.5299999999999
37391,759.5399999999997
37392,759.825
37393,759.82
37394,759.7165999999999
37395,759.815
37396,760.0275
37397,759.9229
37398,760.1472
37399,760.0601
37400,759.75
37401,759.5879
37402,759.7799999999999
37403,759.768
37404,759.7849999999999
37405,759.37
37406,759.13
37407,759.445
37408,759.23
37409,759.12
37410,758.9249999999997
37411,759.01
37412,759.0449999999997
37413,759.08
37414,758.5
37415,758.64
37416,758.34
37417,757.8243
37418,758.2
37419,758.2999999999997
37420,758.0249999999999
37421,757.71
37422,757.72
37423,757.805
37424,757.83
37425,757.7999999999997
37426,758.0
37427,757.82
37428,757.87
37429,757.9199999999997
37430,757.5
37431,757.45
37432,757.6080000000003
37433,757.88
37434,758.1599999999999
37435,758.018
37436,758.3999999999999
37437,758.1788
37438,758.14
37439,758.0526
37440,758.36
37441,758.255
37442,758.24
37443,758.25
37444,758.2749999999999
37445,758.2849999999999
37446,758.375
37447,758.57
37448,758.71
37449,758.87
37450,759.08
37451,759.055
37452,758.9201
37453,759.19
37454,759.4602999999997
37455,759.43
37456,759.2899999999997
37457,759.39
37458,759.27
37459,759.515
37460,759.43
37461,759.2005
37462,759.305
37463,759.2999999999997
37464,759.3675
37465,759.2999999999997
37466,759.1
37467,758.95
37468,759.015
37469,759.44
37470,759.395
37471,759.75
37472,759.24
37473,759.25
37474,759.255
37475,759.45
37476,759.5299999999999
37477,759.5725999999999
37478,759.63
37479,759.7
37480,759.51
37481,759.58
37482,759.6975
37483,759.81
37484,759.5499999999997
37485,759.59
37486,759.86
37487,760.11
37488,760.2799999999999
37489,760.32
37490,760.72
37491,760.7
37492,760.546
37493,760.38
37494,760.4424
37495,760.485
37496,760.4199999999997
37497,760.495
37498,760.466
37499,760.22
37500,760.2999999999997
37501,760.46
37502,760.2639999999999
37503,760.19
37504,760.0499999999997
37505,760.1499999999999
37506,760.19
37507,760.31
37508,760.33
37509,760.47
37510,760.1943
37511,760.1744999999999
37512,760.4199999999997
37513,760.71
37514,760.8999999999999
37515,760.8999999999999
37516,760.8574999999997
37517,761.09
37518,760.63
37519,760.69
37520,760.5399999999997
37521,760.58
37522,760.5299999999999
37523,760.5299999999999
37524,760.5499999999997
37525,760.5499999999997
37526,760.13
37527,760.64
37528,760.59
37529,760.69
37530,760.21
37531,760.5
37532,760.6599999999999
37533,760.5
37534,760.51
37535,760.1
37536,760.44
37537,759.7899999999997
37538,759.115
37539,759.37
37540,760.07
37541,760.1176
37542,760.4454
37543,760.3233
37544,760.37
37545,760.02
37546,760.09
37547,760.1599999999999
37548,760.2713999999999
37549,760.18
37550,760.21
37551,760.1699999999997
37552,760.24
37553,760.1
37554,760.35
37555,760.3224
37556,759.59
37557,759.89
37558,759.4416
37559,759.4194999999999
37560,759.39
37561,759.46
37562,759.555
37563,759.48
37564,759.185
37565,759.325
37566,759.3775
37567,759.6599999999999
37568,759.81
37569,759.225
37570,759.33
37571,759.01
37572,759.2
37573,759.595
37574,759.9099999999999
37575,759.9447
37576,760.0397
37577,759.7324
37578,759.62
37579,759.45
37580,759.74
37581,759.4199999999997
37582,759.9754
37583,759.7522
37584,759.565
37585,759.4199999999997
37586,759.4099999999999
37587,759.34
37588,759.63
37589,759.35
37590,759.37
37591,759.34
37592,759.07
37593,759.2749999999999
37594,759.06
37595,759.34
37596,759.2749999999999
37597,759.26
37598,759.33
37599,759.73
37600,759.76
37601,759.855
37602,759.68
37603,759.37
37604,759.69
37605,759.56
37606,759.82
37607,759.5499999999997
37608,759.31
37609,759.585
37610,759.33
37611,759.48
37612,759.51
37613,759.5499999999997
37614,759.32
37615,759.3999999999999
37616,759.585
37617,759.6983
37618,759.705
37619,759.57
37620,759.47
37621,759.48
37622,759.6549999999999
37623,759.71
37624,759.68
37625,759.71
37626,759.7899999999997
37627,759.7876999999999
37628,759.64
37629,759.72
37630,759.82
37631,759.9819999999999
37632,760.06
37633,760.135
37634,760.085
37635,759.96
37636,760.06
37637,760.25
37638,760.3999999999999
37639,760.27
37640,760.2749999999999
37641,760.48
37642,760.49
37643,760.5888999999999
37644,760.5
37645,760.24
37646,760.3025
37647,760.44
37648,760.08
37649,759.95
37650,759.955
37651,762.6749999999997
37652,763.21
37653,764.26
37654,766.3999999999999
37655,767.3999999999999
37656,769.3999999999999
37657,770.25
37658,771.0299999999999
37659,771.95
37660,771.6254
37661,772.85
37662,773.2610000000003
37663,774.34
37664,775.5
37665,775.985
37666,776.2
37667,775.43
37668,776.0693999999999
37669,774.72
37670,775.25
37671,775.97
37672,776.845
37673,776.46
37674,776.51
37675,778.19
37676,777.288
37677,776.7999999999997
37678,776.2999999999997
37679,775.555
37680,776.23
37681,775.84
37682,775.49
37683,775.7899999999997
37684,775.64
37685,775.245
37686,775.6
37687,775.875
37688,776.36
37689,775.25
37690,776.5
37691,776.2999999999997
37692,776.9989
37693,777.2999999999997
37694,777.85
37695,777.2899999999997
37696,777.76
37697,778.2115999999999
37698,778.5
37699,778.2858999999999
37700,778.18
37701,778.46
37702,778.2799999999999
37703,778.08
37704,778.64
37705,779.1499999999999
37706,779.94
37707,779.1599999999999
37708,779.06
37709,779.13
37710,779.46
37711,779.3873999999997
37712,779.43
37713,780.58
37714,779.81
37715,778.73
37716,778.7999999999997
37717,778.84
37718,778.0
37719,777.6599999999999
37720,778.0225
37721,778.4199999999997
37722,777.8909
37723,777.9199999999997
37724,777.6389999999999
37725,778.0321
37726,778.3999999999999
37727,779.35
37728,778.5449999999997
37729,778.76
37730,778.0
37731,778.505
37732,778.24
37733,778.99
37734,778.6907999999999
37735,779.7999999999997
37736,779.73
37737,779.6789999999999
37738,779.6
37739,779.69
37740,779.51
37741,779.52
37742,779.63
37743,779.45
37744,779.6807
37745,779.7899999999997
37746,779.47
37747,779.52
37748,779.5299999999999
37749,779.2503
37750,778.8569999999999
37751,779.44
37752,779.02
37753,779.2
37754,779.02
37755,779.18
37756,779.0399999999997
37757,778.62
37758,778.4375
37759,778.0499999999997
37760,778.1
37761,778.2799999999999
37762,778.62
37763,779.185
37764,779.35
37765,779.32
37766,779.9099999999999
37767,780.0
37768,780.1699999999997
37769,779.8539999999997
37770,780.06
37771,780.1139999999997
37772,780.5
37773,780.1516
37774,780.6
37775,780.235
37776,780.01
37777,780.2885999999999
37778,780.4099999999999
37779,780.49
37780,780.2799999999999
37781,780.34
37782,780.6599999999999
37783,780.56
37784,780.69
37785,780.0
37786,780.58
37787,780.82
37788,780.89
37789,780.98
37790,781.0
37791,781.11
37792,780.84
37793,781.0
37794,780.5449999999997
37795,780.94
37796,781.35
37797,781.5034
37798,781.47
37799,781.84
37800,781.5825999999997
37801,781.75
37802,781.95
37803,782.43
37804,781.8710000000003
37805,782.34
37806,782.0349999999999
37807,781.5713
37808,781.31
37809,781.1599999999999
37810,780.71
37811,780.6761
37812,780.5
37813,780.61
37814,780.64
37815,780.7
37816,780.8323
37817,781.39
37818,781.255
37819,780.99
37820,781.18
37821,781.4099999999999
37822,780.97
37823,781.02
37824,780.7899
37825,780.8999999999999
37826,780.75
37827,780.82
37828,780.58
37829,780.755
37830,781.01
37831,780.76
37832,780.8198999999997
37833,780.6699999999997
37834,780.62
37835,780.52
37836,780.0532
37837,780.065
37838,779.89
37839,779.85
37840,779.93
37841,779.87
37842,779.61
37843,779.6599999999999
37844,779.9058999999999
37845,779.9795
37846,779.5499999999997
37847,779.93
37848,780.06
37849,779.96
37850,779.63
37851,779.48
37852,779.26
37853,779.77
37854,779.23
37855,779.52
37856,779.44
37857,779.0499999999997
37858,779.044
37859,778.9199999999997
37860,778.63
37861,778.695
37862,778.97
37863,779.3125
37864,779.59
37865,779.37
37866,779.6499999999999
37867,779.3521
37868,779.61
37869,779.64
37870,779.13
37871,778.9489
37872,778.9199999999997
37873,778.95
37874,779.11
37875,779.1847
37876,779.0
37877,779.22
37878,779.5261
37879,779.8480000000003
37880,779.71
37881,780.08
37882,780.1
37883,780.336
37884,780.5060000000003
37885,780.43
37886,780.71
37887,780.7999999999997
37888,780.7255
37889,780.0349999999999
37890,780.5471
37891,779.71
37892,780.02
37893,779.63
37894,780.01
37895,780.0299999999999
37896,780.25
37897,780.0
37898,780.33
37899,779.835
37900,779.6
37901,779.84
37902,779.88
37903,779.33
37904,779.45
37905,779.63
37906,779.44
37907,779.3897
37908,779.75
37909,779.59
37910,779.77
37911,779.7999999999997
37912,779.59
37913,779.57
37914,780.0
37915,779.9889999999997
37916,780.25
37917,780.4099999999999
37918,780.45
37919,780.4302
37920,780.69
37921,780.3709
37922,780.485
37923,780.195
37924,780.2899999999997
37925,780.14
37926,779.725
37927,779.83
37928,779.6499999999999
37929,779.3999999999999
37930,779.4099999999999
37931,779.5299999999999
37932,779.31
37933,779.084
37934,779.5499999999997
37935,779.5
37936,779.51
37937,779.5299999999999
37938,779.215
37939,778.75
37940,779.01
37941,778.8380000000003
37942,779.0276
37943,778.77
37944,778.755
37945,778.24
37946,778.24
37947,778.27
37948,778.1599999999999
37949,778.34
37950,778.27
37951,778.48
37952,778.6499999999999
37953,778.39
37954,778.5299999999999
37955,778.3703
37956,778.64
37957,778.39
37958,778.2999999999997
37959,778.36
37960,778.5492
37961,778.18
37962,778.2
37963,778.37
37964,778.5292
37965,778.546
37966,778.6699999999997
37967,778.735
37968,778.51
37969,778.4199999999997
37970,778.635
37971,778.7799999999999
37972,778.74
37973,778.6699999999997
37974,778.5
37975,778.6599999999999
37976,778.4099999999999
37977,778.3999999999999
37978,778.58
37979,778.5399999999997
37980,778.46
37981,778.58
37982,778.26
37983,778.36
37984,777.9860000000001
37985,778.09
37986,777.97
37987,777.812
37988,778.02
37989,778.19
37990,778.1639
37991,777.9475
37992,777.71
37993,777.85
37994,777.99
37995,777.51
37996,777.6599999999999
37997,777.7799999999999
37998,778.11
37999,777.75
38000,777.83
38001,778.0499999999997
38002,778.59
38003,778.455
38004,778.288
38005,778.39
38006,778.5
38007,778.325
38008,778.2484
38009,778.3456
38010,778.21
38011,778.395
38012,778.5499999999997
38013,778.76
38014,778.6642
38015,778.75
38016,778.73
38017,778.48
38018,778.2971
38019,778.3082
38020,778.0499999999997
38021,778.33
38022,778.2799999999999
38023,778.36
38024,778.0449999999997
38025,777.7799999999999
38026,777.77
38027,777.57
38028,777.45
38029,777.44
38030,776.34
38031,776.21
38032,776.25
38033,775.9199999999997
38034,774.7901
38035,774.85
38036,775.23
38037,774.34
38038,774.385
38039,774.13
38040,774.34
38041,779.5874
38042,779.6
38043,778.8999999999999
38044,779.38
38045,779.6454999999999
38046,779.95
38047,780.68
38048,780.02
38049,777.7775
38050,776.6499999999999
38051,777.25
38052,777.2999999999997
38053,777.7998999999999
38054,777.34
38055,777.06
38056,777.0
38057,775.4049999999999
38058,775.0
38059,775.07
38060,775.57
38061,775.8496
38062,775.6
38063,776.5501
38064,776.0
38065,776.07
38066,776.88
38067,777.592
38068,778.39
38069,777.95
38070,777.5499999999997
38071,777.51
38072,776.48
38073,775.6699999999997
38074,775.7733
38075,775.35
38076,775.48
38077,776.19
38078,776.0
38079,776.24
38080,776.01
38081,775.4375
38082,776.72
38083,776.9905
38084,777.1
38085,776.0399999999997
38086,775.9001
38087,776.465
38088,776.0
38089,775.8033
38090,776.023
38091,776.3999999999999
38092,776.57
38093,777.0399999999997
38094,777.47
38095,777.21
38096,777.76
38097,777.74
38098,778.97
38099,777.5501
38100,777.6499999999999
38101,777.2795999999997
38102,777.6
38103,777.6599999999999
38104,777.77
38105,777.3359
38106,777.33
38107,777.07
38108,777.3330000000003
38109,777.83
38110,778.0399999999997
38111,778.69
38112,778.83
38113,779.0399999999997
38114,779.19
38115,779.18
38116,778.5299999999999
38117,778.4099999999999
38118,777.9135
38119,777.94
38120,778.02
38121,777.85
38122,777.51
38123,777.07
38124,777.19
38125,777.43
38126,777.56
38127,777.64
38128,777.06
38129,776.85
38130,776.8822
38131,776.5499999999997
38132,775.6
38133,776.1798999999999
38134,775.6499999999999
38135,775.75
38136,775.9498999999997
38137,775.25
38138,774.51
38139,773.2337999999999
38140,773.95
38141,773.7344
38142,773.76
38143,773.32
38144,773.1344
38145,773.13
38146,772.9249999999997
38147,772.59
38148,773.005
38149,773.1175
38150,773.21
38151,773.5796
38152,773.37
38153,773.1177
38154,773.3999999999999
38155,772.765
38156,772.74
38157,772.73
38158,772.6253
38159,771.7475
38160,770.8963
38161,770.7875
38162,770.2799999999999
38163,770.33
38164,770.08
38165,770.44
38166,770.7
38167,770.74
38168,771.58
38169,772.2158
38170,772.1258
38171,771.7
38172,773.6
38173,773.44
38174,773.49
38175,773.4040999999999
38176,774.09
38177,774.427
38178,774.485
38179,774.2182
38180,773.84
38181,773.5
38182,773.26
38183,773.0901
38184,772.955
38185,772.9846999999999
38186,772.8910000000003
38187,772.955
38188,772.68
38189,772.57
38190,772.855
38191,773.0299999999999
38192,773.61
38193,773.8962
38194,773.95
38195,774.5299999999999
38196,774.0
38197,773.59
38198,773.5
38199,773.73
38200,773.89
38201,773.72
38202,773.7359
38203,773.5499999999997
38204,773.64
38205,773.6599999999999
38206,773.88
38207,774.38
38208,773.7999999999997
38209,774.0375
38210,773.86
38211,773.21
38212,773.3925
38213,773.73
38214,773.63
38215,773.84
38216,773.71
38217,773.6601
38218,774.1599999999999
38219,774.09
38220,774.0399999999997
38221,774.31
38222,774.0299999999999
38223,773.52
38224,773.45
38225,773.25
38226,773.1599999999999
38227,773.07
38228,773.185
38229,773.39
38230,773.7599
38231,773.5499999999997
38232,773.6599
38233,773.47
38234,773.46
38235,773.2999999999997
38236,773.58
38237,773.46
38238,773.74
38239,773.86
38240,773.855
38241,773.63
38242,773.71
38243,773.85
38244,774.0347
38245,773.99
38246,774.0
38247,774.0285
38248,774.12
38249,774.14
38250,774.2342999999997
38251,774.3116
38252,774.18
38253,774.0
38254,773.94
38255,773.7999999999997
38256,773.6699999999997
38257,773.6499999999999
38258,773.5299999999999
38259,772.73
38260,772.9199999999997
38261,772.01
38262,771.83
38263,772.0299999999999
38264,771.75
38265,771.75
38266,771.52
38267,771.06
38268,771.105
38269,771.25
38270,771.325
38271,771.45
38272,771.46
38273,771.5
38274,771.825
38275,771.9989999999997
38276,771.8447
38277,771.9999
38278,771.93
38279,771.75
38280,771.7885999999999
38281,772.0299999999999
38282,771.895
38283,771.96
38284,772.048
38285,771.7849999999999
38286,771.88
38287,771.93
38288,771.77
38289,772.145
38290,772.0
38291,772.21
38292,772.0437
38293,771.95
38294,771.89
38295,771.962
38296,771.9149999999997
38297,771.73
38298,771.5499999999997
38299,771.5
38300,771.23
38301,770.985
38302,770.6847
38303,771.1375
38304,770.81
38305,771.09
38306,771.25
38307,771.805
38308,772.0
38309,771.8960000000003
38310,772.2
38311,770.51
38312,770.0
38313,771.33
38314,772.336
38315,771.6
38316,770.6
38317,770.0
38318,769.51
38319,768.9348
38320,769.5299999999999
38321,769.86
38322,769.22
38323,768.7799999999999
38324,766.058
38325,763.8323
38326,763.2450999999999
38327,763.71
38328,765.07
38329,766.0
38330,768.7709
38331,769.3999999999999
38332,768.45
38333,767.84
38334,768.4199999999997
38335,767.075
38336,767.35
38337,766.725
38338,766.68
38339,764.51
38340,765.82
38341,766.5301
38342,767.7899999999997
38343,768.225
38344,768.5499999999997
38345,768.895
38346,769.1499999999999
38347,768.2999999999997
38348,768.19
38349,768.2
38350,769.5904
38351,770.815
38352,772.1059
38353,772.97
38354,773.44
38355,773.3999999999999
38356,773.08
38357,773.052
38358,773.37
38359,773.1699999999997
38360,773.7903
38361,773.9968
38362,773.5449999999997
38363,772.88
38364,773.3075
38365,773.2749999999999
38366,772.11
38367,772.5169999999997
38368,772.61
38369,771.98
38370,771.73
38371,771.7899999999997
38372,771.76
38373,772.06
38374,772.19
38375,772.4971
38376,773.0399999999997
38377,772.6499999999999
38378,771.825
38379,771.0
38380,769.5625
38381,768.4199999999997
38382,767.75
38383,767.555
38384,768.47
38385,767.8999999999999
38386,767.97
38387,767.4249999999997
38388,767.18
38389,767.5
38390,768.39
38391,768.99
38392,768.705
38393,769.1436999999999
38394,769.6027
38395,770.11
38396,770.38
38397,769.99
38398,770.2799999999999
38399,770.18
38400,770.81
38401,771.555
38402,772.34
38403,772.705
38404,773.0732
38405,773.7319999999999
38406,773.88
38407,773.7194
38408,774.24
38409,774.125
38410,773.25
38411,772.86
38412,773.4199999999997
38413,773.0
38414,772.38
38415,772.105
38416,772.58
38417,772.075
38418,771.3999999999999
38419,771.37
38420,770.4199999999997
38421,769.44
38422,769.31
38423,769.2799999999999
38424,768.2594
38425,769.06
38426,769.5200999999997
38427,769.2577
38428,768.2999999999997
38429,768.46
38430,768.96
38431,766.01
38432,768.64
38433,767.375
38434,766.7754
38435,767.32
38436,768.31
38437,767.7
38438,767.752
38439,767.7550999999999
38440,765.77
38441,765.2
38442,764.6
38443,764.9934
38444,765.205
38445,764.4199999999997
38446,765.0499999999997
38447,765.3132
38448,764.7899999999997
38449,765.71
38450,765.5
38451,764.27
38452,764.08
38453,764.0
38454,764.02
38455,763.94
38456,763.7999999999997
38457,763.5299999999999
38458,764.1599999999999
38459,762.95
38460,763.99
38461,763.57
38462,762.4099999999999
38463,762.855
38464,762.27
38465,763.3999
38466,763.82
38467,764.182
38468,765.0746
38469,765.6699999999997
38470,766.57
38471,767.3999999999999
38472,766.2899999999997
38473,765.825
38474,765.34
38475,764.6649999999997
38476,764.355
38477,765.079
38478,765.0499999999997
38479,764.5499999999997
38480,764.445
38481,763.77
38482,763.7874
38483,763.3999999999999
38484,763.3999999999999
38485,764.23
38486,764.4143
38487,764.4801
38488,764.605
38489,765.11
38490,764.74
38491,764.84
38492,764.1196999999999
38493,764.52
38494,764.99
38495,764.86
38496,765.495
38497,765.06
38498,765.1412
38499,765.11
38500,766.0
38501,766.01
38502,766.0399999999997
38503,766.57
38504,766.0299999999999
38505,766.0983999999999
38506,765.77
38507,765.12
38508,764.5299999999999
38509,764.51
38510,764.74
38511,764.605
38512,764.885
38513,765.5
38514,765.6427999999999
38515,765.1721999999999
38516,765.6499999999999
38517,765.44
38518,764.2799999999999
38519,765.19
38520,764.87
38521,764.94
38522,765.8489999999997
38523,766.115
38524,766.3999999999999
38525,766.95
38526,767.34
38527,767.2648
38528,767.341
38529,767.32
38530,767.56
38531,767.31
38532,767.585
38533,767.5689999999997
38534,768.105
38535,768.5
38536,768.2201
38537,768.4199999999997
38538,768.135
38539,768.1080000000003
38540,768.56
38541,768.76
38542,768.245
38543,768.0
38544,768.1
38545,767.836
38546,767.581
38547,767.62
38548,767.69
38549,767.7686999999999
38550,767.6
38551,767.7849999999999
38552,767.75
38553,767.7
38554,767.47
38555,766.7999999999997
38556,766.87
38557,766.98
38558,767.08
38559,767.37
38560,767.0299999999999
38561,767.2949999999997
38562,767.43
38563,767.355
38564,766.93
38565,766.8102
38566,765.8556
38567,765.89
38568,766.18
38569,766.32
38570,766.23
38571,766.1599999999999
38572,765.9624999999999
38573,766.0806
38574,765.83
38575,765.6932
38576,765.331
38577,765.3999999999999
38578,764.59
38579,764.8999999999999
38580,765.3999999999999
38581,765.51
38582,765.534
38583,765.61
38584,765.5
38585,765.5
38586,765.26
38587,764.7999999999997
38588,764.73
38589,764.82
38590,764.85
38591,765.08
38592,765.0
38593,764.7799999999999
38594,764.87
38595,765.0
38596,764.9712
38597,765.25
38598,765.755
38599,766.13
38600,766.325
38601,765.77
38602,765.76
38603,765.6634
38604,765.6699999999997
38605,765.68
38606,765.8682
38607,765.5399999999997
38608,765.26
38609,765.555
38610,765.3439999999997
38611,765.265
38612,765.36
38613,765.47
38614,765.6069
38615,765.72
38616,765.8008
38617,765.7949999999997
38618,765.7949999999997
38619,765.45
38620,765.19
38621,765.43
38622,765.3945
38623,764.8999999999999
38624,764.68
38625,764.7934
38626,764.5499999999997
38627,764.24
38628,764.725
38629,764.3094999999997
38630,764.39
38631,764.38
38632,764.33
38633,764.36
38634,764.6
38635,764.4099999999999
38636,764.64
38637,765.3999999999999
38638,765.58
38639,765.36
38640,765.8999999999999
38641,765.76
38642,765.7283999999999
38643,765.8012
38644,765.8264
38645,765.5
38646,765.7
38647,765.7999999999997
38648,765.8999999999999
38649,766.1599999999999
38650,765.71
38651,765.72
38652,766.1699999999997
38653,765.9199999999997
38654,765.82
38655,765.97
38656,766.1299
38657,766.002
38658,766.085
38659,766.2799999999999
38660,766.58
38661,766.6
38662,766.33
38663,766.18
38664,766.36
38665,766.37
38666,765.75
38667,765.75
38668,765.63
38669,765.4584
38670,765.26
38671,765.2799999999999
38672,765.46
38673,765.4199999999997
38674,765.3297
38675,765.2999999999997
38676,765.355
38677,764.89
38678,764.7
38679,764.533
38680,764.99
38681,764.4497
38682,764.8564
38683,764.76
38684,764.5
38685,763.75
38686,763.69
38687,763.1001
38688,762.72
38689,762.7899999999997
38690,763.35
38691,763.2799999999999
38692,763.68
38693,762.7999999999997
38694,762.1499999999999
38695,761.5299999999999
38696,761.4199999999997
38697,761.5
38698,761.9099999999999
38699,762.33
38700,762.39
38701,762.18
38702,762.22
38703,762.0575
38704,761.6
38705,762.22
38706,762.64
38707,762.47
38708,762.85
38709,762.5499999999997
38710,762.39
38711,762.49
38712,762.95
38713,762.4149999999997
38714,762.4239999999999
38715,762.71
38716,762.36
38717,762.7899999999997
38718,762.81
38719,763.35
38720,763.1749999999997
38721,762.74
38722,763.215
38723,763.11
38724,762.6
38725,762.575
38726,762.3075999999999
38727,762.875
38728,762.56
38729,762.93
38730,763.1599999999999
38731,763.2115999999999
38732,763.13
38733,762.88
38734,762.7
38735,762.85
38736,762.9149999999997
38737,762.685
38738,762.51
38739,762.58
38740,762.44
38741,762.2899999999997
38742,761.875
38743,761.985
38744,762.02
38745,762.1
38746,762.24
38747,761.97
38748,761.73
38749,762.0
38750,762.1649999999997
